embed_dim,num_heads,num_layers,dropout,lr
64.0,8.0,4.0,0.242666,5.36623e-06
128.0,8.0,8.0,0.186401,0.000226417
128.0,8.0,8.0,0.186401,0.000226417
128.0,8.0,8.0,0.186401,0.000226417
128.0,8.0,8.0,0.186401,0.000226417
